branches,branch misses,LLC,LLC misses,branch miss rate,LLC miss rate,type
262656960,5049576,27752296,8718520,0.019,0.314,0
46018936,3121612,15960926,2031294,0.068,0.127,0
70799608,3325670,16970672,2484897,0.047,0.146,0
157289872,4420951,25262060,5855176,0.028,0.232,0
51600792,3264787,17316616,2123996,0.063,0.123,0
43794740,4093020,23236108,1755630,0.093,0.076,0
203284048,4650664,23943464,5378363,0.023,0.225,0
116303736,3836029,23268926,3398370,0.033,0.146,0
54044856,3405623,21243646,2487026,0.063,0.117,0
130318000,4274600,19336742,4567527,0.033,0.236,0
123982744,4190102,18530994,3394786,0.034,0.183,0
64672132,3649494,18559096,1967025,0.056,0.106,0
60337460,3650077,21518694,2419037,0.06,0.112,0
278347360,5213190,27890470,8870606,0.019,0.318,0
51677352,3411250,19702252,1766913,0.066,0.09,0
268628128,5291031,28023748,9201005,0.02,0.328,0
49881560,3402549,17553352,2018820,0.068,0.115,0
248917744,5014362,27355274,8183753,0.02,0.299,0
338866848,6143869,30881704,9651384,0.018,0.313,0
259260464,5089972,28093860,8726236,0.02,0.311,0
271660000,5139444,26447048,8188461,0.019,0.31,0
77087056,3593104,21973484,3664711,0.047,0.167,0
41970892,4356467,19486698,1733464,0.104,0.089,0
276008576,5268221,27743742,8723174,0.019,0.314,0
229411648,4725532,28843392,8754037,0.021,0.304,0
241532496,5040864,26070210,7667850,0.021,0.294,0
375492992,5990657,31408324,9781697,0.016,0.311,0
111299296,4507087,20784446,3651246,0.04,0.176,0
155269328,4437544,23355438,5923232,0.029,0.254,0
126184096,4172554,21836912,5182869,0.033,0.237,0
277399104,5254221,27943520,8877836,0.019,0.318,0
277113568,5251050,27758910,8734803,0.019,0.315,0
49785748,3850921,22181906,2063493,0.077,0.093,0
53786896,3217910,16737764,1890595,0.06,0.113,0
59945092,3066584,17128892,2190121,0.051,0.128,0
318508192,5599242,26481834,8393478,0.018,0.317,0
256027936,5046554,27586798,8452434,0.02,0.306,0
69891184,3440554,19131910,2876325,0.049,0.15,0
150262032,4633291,22541364,5457983,0.031,0.242,0
300818656,5647839,28794940,9057568,0.019,0.315,0
104495088,4094608,18220972,3365491,0.039,0.185,0
49840548,3440443,17073848,2058523,0.069,0.121,0
256520896,4893361,27818716,8516177,0.019,0.306,0
117245144,4535945,22173964,4369569,0.039,0.197,0
61524868,3338229,22499450,2755680,0.054,0.122,0
198019824,4685219,25669276,6520831,0.024,0.254,0
55104976,3736166,20227534,1772360,0.068,0.088,0
157763408,4370858,22966430,7366783,0.028,0.321,0
268984736,5117647,27860190,8844943,0.019,0.317,0
48793492,3918111,20706982,2007390,0.08,0.097,0
68687960,4520700,20222736,1998233,0.066,0.099,0
242470448,5283011,24876908,8324786,0.022,0.335,0
111608936,4783914,19896776,2309433,0.043,0.116,0
256525728,5056273,27750376,8596339,0.02,0.31,0
52387140,3424334,18600768,2036115,0.065,0.109,0
103887960,3854187,19462450,2946430,0.037,0.151,0
326050944,5658012,29871706,9728373,0.017,0.326,0
276360224,5294119,27662530,8061493,0.019,0.291,0
226016128,4535495,28860770,8389417,0.02,0.291,0
60318884,3628283,21648462,2281161,0.06,0.105,0
222212464,4739631,20346184,3841426,0.021,0.189,0
283540544,5239573,27970542,9031452,0.018,0.323,0
273507744,5161432,27893726,8916367,0.019,0.32,0
49201896,4018396,20439732,1983115,0.082,0.097,0
94991056,3439083,21080326,3457604,0.036,0.164,0
191088240,4667055,22833356,5339845,0.024,0.234,0
116868368,4036962,19851124,4041211,0.035,0.204,0
278381536,5270808,27825924,8813141,0.019,0.317,0
65678276,3696515,19785896,2116299,0.056,0.107,0
270409760,5245601,27804656,8643380,0.019,0.311,0
199564480,4939780,25456258,7185447,0.025,0.282,0
276982592,5343162,27687006,8685734,0.019,0.314,0
70559688,4233063,22900642,2364434,0.06,0.103,0
48205252,3366918,18753546,1971288,0.07,0.105,0
65383008,3693382,20720528,2514760,0.056,0.121,0
44049660,3474321,17907966,1844245,0.079,0.103,0
273276800,5120376,27555726,8684086,0.019,0.315,0
44066356,4034110,22116372,1870922,0.092,0.085,0
269479552,5151272,27814070,8817935,0.019,0.317,0
55880904,3387277,22286230,2103593,0.061,0.094,0
250304240,5012877,27726938,8424623,0.02,0.304,0
284680576,5181623,28005014,8940990,0.018,0.319,0
277795072,5255642,27858056,8740863,0.019,0.314,0
288625600,5183696,28280548,8924868,0.018,0.316,0
249283952,4724004,27154362,9180246,0.019,0.338,0
51091688,3845011,20739286,2165175,0.075,0.104,0
269114368,5267273,28298638,8790050,0.02,0.311,0
44549936,3328397,19371730,1879354,0.075,0.097,0
283325408,5238241,28061466,8948731,0.018,0.319,0
275505024,5247521,28215784,8844275,0.019,0.313,0
147909728,4422048,22683084,5928454,0.03,0.261,0
273639360,5320688,28729944,8458534,0.019,0.294,0
62464480,3619943,20083046,2257963,0.058,0.112,0
118671088,4000092,18430206,3705144,0.034,0.201,0
273092736,5226248,27840976,8704173,0.019,0.313,0
51579244,3210401,17980488,1842874,0.062,0.102,0
55145572,3361123,18648380,1822913,0.061,0.098,0
272895008,5191926,27983506,8862997,0.019,0.317,0
73608184,3792065,20640646,2875475,0.052,0.139,0
260073664,4853054,28671084,9117688,0.019,0.318,0
92262736,3483941,22416280,3770001,0.038,0.168,0
54959420,3202540,16384044,1972537,0.058,0.12,0
206170064,5083682,25858114,7737585,0.025,0.299,0
192007968,4561319,23797122,5688647,0.024,0.239,0
77474360,3905123,22594018,2856353,0.05,0.126,0
360460576,5168044,29389096,9411465,0.014,0.32,0
307362496,5357269,28952636,9739902,0.017,0.336,0
232779488,4883121,24865578,8539402,0.021,0.343,0
266444992,5199763,27781464,8717910,0.02,0.314,0
292124192,5900263,29977986,9486449,0.02,0.316,0
64505232,3667920,21230102,2782030,0.057,0.131,0
41040248,3745504,19605898,1736171,0.091,0.089,0
180372736,4353767,18704616,4457239,0.024,0.238,0
270294784,5165993,27958004,8880642,0.019,0.318,0
49957048,3605989,18629774,1697770,0.072,0.091,0
67422880,3624570,18250186,2962108,0.054,0.162,0
305074624,5756619,29527448,9189841,0.019,0.311,0
243140688,4857757,26460194,7886233,0.02,0.298,0
138507872,4335723,22952686,5442221,0.031,0.237,0
77960328,3937702,20754426,2318569,0.051,0.112,0
44421556,3703996,19468152,1626296,0.083,0.084,0
276524096,5282002,27925036,8803631,0.019,0.315,0
55861628,3813403,21134678,2139258,0.068,0.101,0
50134728,3333232,17138916,2076205,0.066,0.121,0
273743648,5124050,27877610,8805600,0.019,0.316,0
206594112,4898814,26095692,8220031,0.024,0.315,0
192661200,4212137,26739118,6987060,0.022,0.261,0
275522496,5250887,27975244,8720122,0.019,0.312,0
60375168,3552342,19932320,1683357,0.059,0.084,0
49091868,3342068,18838914,1770345,0.068,0.094,0
275355360,5172029,27787218,8764654,0.019,0.315,0
58282128,3510862,17041146,2309664,0.06,0.136,0
277629760,5281194,27871834,8875077,0.019,0.318,0
49354436,3707148,21796800,1966068,0.075,0.09,0
272661056,5127731,27899602,8895744,0.019,0.319,0
124831488,4533229,22976800,5340478,0.036,0.232,0
164131968,4835619,26888532,4718621,0.029,0.175,0
230035744,5304918,29385898,8340720,0.023,0.284,0
249126032,5048411,26807604,8084205,0.02,0.302,0
80249496,3696150,17341258,2834061,0.046,0.163,0
112503632,4432075,24292016,4337763,0.039,0.179,0
108376960,4001438,23837606,4894833,0.037,0.205,0
116960680,4814138,24355832,4866142,0.041,0.2,0
49921840,3948793,18723790,1854322,0.079,0.099,0
42492012,3374927,17225194,1691076,0.079,0.098,0
259811504,5111076,27430658,8656558,0.02,0.316,0
133502504,3730216,24501796,5412749,0.028,0.221,0
57434940,3323899,19747102,2186825,0.058,0.111,0
276932928,5246255,27861808,8709417,0.019,0.313,0
229355824,4739874,24800424,7327329,0.021,0.295,0
317740736,5646257,30668472,9565596,0.018,0.312,0
217655760,4929262,24889832,6889857,0.023,0.277,0
42438920,3621417,18214092,1810134,0.085,0.099,0
46546348,3506547,20848176,1771235,0.075,0.085,0
83566184,4298889,23446678,3469669,0.051,0.148,0
129395248,4066014,22355488,4757559,0.031,0.213,0
265445168,5252898,28297394,8818899,0.02,0.312,0
215891856,4623583,25679922,7507606,0.021,0.292,0
269259552,5355809,27593556,8767333,0.02,0.318,0
49051668,3567899,21787898,1963355,0.073,0.09,0
270983232,5269596,27784332,8650638,0.019,0.311,0
73532504,3544616,20470732,2129618,0.048,0.104,0
64701420,3361624,18229488,2641710,0.052,0.145,0
284649440,5166969,27584362,9126901,0.018,0.331,0
259769520,5120395,27275254,8475130,0.02,0.311,0
263382960,5118971,27418506,8504438,0.019,0.31,0
264431872,5187857,28791344,8865458,0.02,0.308,0
124179568,3644291,21793594,3909847,0.029,0.179,0
241409872,5095502,26216054,7975991,0.021,0.304,0
255750000,5224995,30135012,8498308,0.02,0.282,0
281407872,5241686,27747480,8826453,0.019,0.318,0
55734684,3282252,18276996,1902768,0.059,0.104,0
77280552,3770693,18052366,2389863,0.049,0.132,0
346049632,5313270,26008482,8679612,0.015,0.334,0
85138072,3667870,21346846,3116808,0.043,0.146,0
172625072,4205588,24151062,6782951,0.024,0.281,0
246864416,4860067,27299340,7442066,0.02,0.273,0
256183072,5186572,30130196,8292503,0.02,0.275,0
180654912,4774456,28333716,6978251,0.026,0.246,0
285838144,5317380,28411208,9113478,0.019,0.321,0
97161872,3771811,19141656,4028207,0.039,0.21,0
165781216,4251511,21955356,4326410,0.026,0.197,0
255566496,4923831,27824466,9020259,0.019,0.324,0
127096480,3716784,16881416,3168973,0.029,0.188,0
62175120,3370575,20219214,2534954,0.054,0.125,0
58258452,3663128,19641078,2068013,0.063,0.105,0
170083760,4797077,23516670,6474610,0.028,0.275,0
309411584,5323975,26660796,8632971,0.017,0.324,0
102178632,3883191,18986682,2326517,0.038,0.123,0
95825672,3740671,18184536,3984518,0.039,0.219,0
69796880,3656952,21024550,2405098,0.052,0.114,0
158319920,4123739,23123362,6998999,0.026,0.303,0
69072536,3683360,18522120,2426353,0.053,0.131,0
134697936,4502579,22136668,4184476,0.033,0.189,0
283043456,5184524,28845302,9018127,0.018,0.313,0
96531104,3998579,19917404,3313495,0.041,0.166,0
278281824,5263539,28018528,8880497,0.019,0.317,0
44446040,3508700,18099818,1823026,0.079,0.101,0
278718848,5208422,27786466,8753772,0.019,0.315,0
51481552,3547494,17923918,2033989,0.069,0.113,0
271607520,5192121,27783126,8844543,0.019,0.318,0
243986288,4810001,26896552,9079253,0.02,0.338,0
78736864,4842887,23009958,2655130,0.062,0.115,0
215691984,4971290,25647786,6920350,0.023,0.27,0
337675264,5675840,31597984,10683600,0.017,0.338,0
228032752,4504937,28217292,9151302,0.02,0.324,0
51604588,3117804,15838013,1925853,0.06,0.122,0
270846048,5128676,27917682,8863267,0.019,0.317,0
274274816,4590620,27460162,8938777,0.017,0.326,0
270511104,5266821,27752348,8625233,0.019,0.311,0
46194460,3360040,17721936,2148971,0.073,0.121,0
47922564,3471530,18509610,1828907,0.072,0.099,0
46856284,3431314,17012742,1717186,0.073,0.101,0
59264388,3864206,22275516,2184703,0.065,0.098,0
308558624,5296791,27897702,9513521,0.017,0.341,0
74769200,3409525,19001288,2678504,0.046,0.141,0
46469428,3648848,16783500,1945068,0.079,0.116,0
279420288,5295169,27897872,8784187,0.019,0.315,0
220162912,4562278,26097116,8006290,0.021,0.307,0
278245472,5330278,27761184,8763202,0.019,0.316,0
276584256,5287749,28005824,8944269,0.019,0.319,0
306995904,5531543,28702180,9000008,0.018,0.314,0
77675616,3623175,17141424,1920403,0.047,0.112,0
68054592,4040198,16954064,2151789,0.059,0.127,0
42487452,2970589,15523477,1879739,0.07,0.121,0
43189136,3275270,22072754,1965459,0.076,0.089,0
138106928,4334170,23403650,5524218,0.031,0.236,0
70548352,3404917,17706466,2722807,0.048,0.154,0
75637936,3218319,18460478,3413213,0.043,0.185,0
66467904,3461003,20983072,2454691,0.052,0.117,0
325263840,5420547,30082230,9677759,0.017,0.322,0
121458184,4047423,19898620,3986936,0.033,0.2,0
274130208,5227882,27953792,9030754,0.019,0.323,0
269780960,4931416,25618296,7797358,0.018,0.304,0
278025728,5180721,28136138,8993035,0.019,0.32,0
189492048,5089947,26544246,6987922,0.027,0.263,0
271622368,5086724,28334308,9114500,0.019,0.322,0
272746944,5076497,28004392,9006413,0.019,0.322,0
236714896,4568803,21713696,6758965,0.019,0.311,0
62370424,3541611,18830098,2614250,0.057,0.139,0
89176280,3733460,18872544,2083653,0.042,0.11,0
138305024,4410583,22282598,4670584,0.032,0.21,0
49056196,3206402,19174452,1875057,0.065,0.098,0
247290464,4978669,27592346,8170835,0.02,0.296,0
253969680,5096184,26786460,8095369,0.02,0.302,0
53458228,3616868,18276426,2092509,0.068,0.114,0
52586940,3459035,17784002,1823837,0.066,0.103,0
176142192,4741474,23292784,6412997,0.027,0.275,0
88625184,3385116,18619742,2708995,0.038,0.145,0
48797972,3748394,20581396,1824963,0.077,0.089,0
124178624,4078133,24006946,4906715,0.033,0.204,0
247233776,5038083,29939676,8328922,0.02,0.278,0
45150520,3414716,17753618,1916082,0.076,0.108,0
263220160,5169330,27936178,8700815,0.02,0.311,0
317781536,5385816,28464078,8973492,0.017,0.315,0
174341472,4499288,23769702,5140538,0.026,0.216,0
145211376,4113648,21828822,4231383,0.028,0.194,0
64667328,3181997,18932552,1893555,0.049,0.1,0
328090432,5648355,28925702,8271901,0.017,0.286,0
81504008,4327591,16085222,2302891,0.053,0.143,0
255326464,5116324,26462068,8118192,0.02,0.307,0
53500008,3393507,16743922,1971087,0.063,0.118,0
246873232,5226835,27611744,8444254,0.021,0.306,0
44951028,3185082,19987400,1854970,0.071,0.093,0
266918192,4943151,28181738,8839479,0.019,0.314,0
41683136,3590658,17801120,1835013,0.086,0.103,0
212732592,4884571,29065002,7349011,0.023,0.253,0
279180928,5230199,27991032,8880250,0.019,0.317,0
58694176,3660402,16940862,2202914,0.062,0.13,0
105043760,4431568,20116594,3949238,0.042,0.196,0
225014016,4778669,26894688,7757080,0.021,0.288,0
252808304,4887170,29655884,9873637,0.019,0.333,0
53945092,3167658,18096410,1959085,0.059,0.108,0
46783628,3388209,18638350,1925666,0.072,0.103,0
292013824,5194763,27886946,8936096,0.018,0.32,0
238450256,4857825,27316106,8532518,0.02,0.312,0
162623456,4170274,23250998,5167190,0.026,0.222,0
61009760,3350668,15874435,2263247,0.055,0.143,0
102100584,4028713,19926842,2990152,0.039,0.15,0
348484736,5833068,30750600,10059905,0.017,0.327,0
281969600,5292927,27854580,8858081,0.019,0.318,0
104635640,3602643,21924148,2777115,0.034,0.127,0
140364736,4488909,27241812,5344858,0.032,0.196,0
288085888,5489605,29209578,9567436,0.019,0.328,0
91985800,3476952,19041102,3233495,0.038,0.17,0
228701616,4530712,26725578,8457390,0.02,0.316,0
267327408,5179943,27772416,8751811,0.019,0.315,0
234700768,4848279,26010614,7748429,0.021,0.298,0
105210144,3749756,21275780,4268351,0.036,0.201,0
62012612,3823125,20584652,2065527,0.062,0.1,0
53118904,3426991,18984530,1745220,0.065,0.092,0
63659776,3644619,18217750,2085447,0.057,0.114,0
199668224,4645543,23573826,5535422,0.023,0.235,0
374859808,5706735,30600338,9898606,0.015,0.323,0
266518368,4990428,28065294,9224227,0.019,0.329,0
55077644,3135066,16886720,2209501,0.057,0.131,0
69190320,3698516,18131060,2139955,0.053,0.118,0
271950272,5186409,27676352,8771862,0.019,0.317,0
74137168,3362769,19474436,2681115,0.045,0.138,0
271043040,5202538,27790652,8700748,0.019,0.313,0
274856000,5164596,27794012,8855356,0.019,0.319,0
52211636,3291568,20429724,2069075,0.063,0.101,0
103437608,3693427,16165471,3084236,0.036,0.191,0
60408168,3510271,17800492,2419458,0.058,0.136,0
279140448,5262746,28245120,8896552,0.019,0.315,0
270297120,5199516,27744590,8717810,0.019,0.314,0
103084616,3532867,19192442,3738200,0.034,0.195,0
88972488,3878496,20338032,3318909,0.044,0.163,0
42106736,3935644,19959434,1839422,0.093,0.092,0
268427360,5213984,27902916,8694203,0.019,0.312,0
64513976,3429467,22142004,2466181,0.053,0.111,0
277258784,5224191,27747382,8772050,0.019,0.316,0
288494240,5822513,28800792,9523862,0.02,0.331,0
275338240,5244425,27962708,8789043,0.019,0.314,0
86019768,3693333,18798582,3114249,0.043,0.166,0
170504096,3844196,22712546,5841817,0.023,0.257,0
190346304,5369773,25502444,8122645,0.028,0.319,0
387682464,5791984,29441732,9252353,0.015,0.314,0
44514876,3167196,16384587,1895842,0.071,0.116,0
62775736,3565598,18201800,2157225,0.057,0.119,0
95807408,3747676,23680366,3072487,0.039,0.13,0
192199056,4715718,23791944,5651028,0.025,0.238,0
254245312,4967326,28505538,8756728,0.02,0.307,0
212336480,4925282,23983798,7427796,0.023,0.31,0
230954784,4970765,27195348,6894068,0.022,0.254,0
305695744,5362858,29588400,9858258,0.018,0.333,0
152342896,3782951,20098550,5619627,0.025,0.28,0
105341120,3398775,22886754,3951618,0.032,0.173,0
57617492,3788987,21910008,2440652,0.066,0.111,0
224354896,5769899,29462782,10166554,0.026,0.345,0
291234688,4499717,28872926,10017314,0.015,0.347,0
111338152,4284927,18330054,4241918,0.038,0.231,0
248114144,4852397,27743942,8403586,0.02,0.303,0
70655840,3493607,17603572,2664349,0.049,0.151,0
160894880,4639335,25856548,6152366,0.029,0.238,0
42061544,3516325,19136740,1703629,0.084,0.089,0
162538816,4128266,26621320,6077880,0.025,0.228,0
286765280,5199637,27782312,9301597,0.018,0.335,0
278446016,5190468,27966136,8976082,0.019,0.321,0
46801224,3838470,21039846,1849001,0.082,0.088,0
285975072,5434588,28538238,9069572,0.019,0.318,0
73029512,3629385,19268898,2651847,0.05,0.138,0
269030784,5177844,28027588,8636602,0.019,0.308,0
63756448,3833752,20367148,2542526,0.06,0.125,0
272211424,5213946,27856166,8836942,0.019,0.317,0
86069760,4153124,20052730,3092309,0.048,0.154,0
169248720,4366324,23486912,7381025,0.026,0.314,0
84935520,4391672,19259168,2309266,0.052,0.12,0
280135744,5250333,27730912,8821224,0.019,0.318,0
196684176,4651519,24634472,6107418,0.024,0.248,0
110817688,4069080,20289346,4040531,0.037,0.199,0
142119056,3482250,20740808,3893663,0.025,0.188,0
273368928,5237288,27753052,8736349,0.019,0.315,0
145645280,4473204,24896130,6501477,0.031,0.261,0
260593600,5152140,28141526,8798273,0.02,0.313,0
59950192,3623197,18254628,2025687,0.06,0.111,0
138184736,4176972,24496956,5284839,0.03,0.216,0
243652160,4907048,29689582,8837340,0.02,0.298,0
57368060,3345937,15428338,2299971,0.058,0.149,0
156901104,4885957,23517648,6060660,0.031,0.258,0
267851408,5141146,27991168,8834710,0.019,0.316,0
87324160,4094868,18426446,3051002,0.047,0.166,0
258645280,5131362,28553400,9008664,0.02,0.316,0
242355040,5017926,26206042,7826281,0.021,0.299,0
267576784,5187940,27663430,8698603,0.019,0.314,0
277907104,5248835,27758440,8792683,0.019,0.317,0
47418224,3655911,20458172,1877395,0.077,0.092,0
48880716,3168376,19421176,1806800,0.065,0.093,0
253085936,5555170,27734670,8114083,0.022,0.293,0
271599232,5204174,27958456,8772616,0.019,0.314,0
257008544,4970493,28429650,8934627,0.019,0.314,0
45382620,3696126,21342472,1689406,0.081,0.079,0
269030912,5164727,27618680,8740496,0.019,0.316,0
275987808,5133061,27460316,8799948,0.019,0.32,0
172771200,5341309,24402072,7122426,0.031,0.292,0
266330544,5199332,27879198,8724971,0.02,0.313,0
327655168,5961933,31023858,10082817,0.018,0.325,0
277351840,5242356,27744150,8766127,0.019,0.316,0
62320584,3285654,19826748,2531497,0.053,0.128,0
48666580,3340861,17112836,1884121,0.069,0.11,0
59393020,3612165,19568426,1958423,0.061,0.1,0
59668488,3615191,21232304,2429059,0.061,0.114,0
288440448,5193019,28042962,8985196,0.018,0.32,0
138874272,4835930,23604794,5536529,0.035,0.235,0
271532800,5218451,27804160,8687731,0.019,0.312,0
285129568,5239544,27696696,8867490,0.018,0.32,0
268580704,5086159,27853060,8775171,0.019,0.315,0
296052192,5331993,28687680,9139029,0.018,0.319,0
281042688,5299780,28043780,8860527,0.019,0.316,0
